"name","command","attribute","endpoint","destination-id"
"ovencavityoperationalstate","read","operational-state-list","2","1"
"ovencavityoperationalstate","read","operational-state","2","1"
"ovencavityoperationalstate","read","operational-error","2","1"
"ovencavityoperationalstate","read","generated-command-list","2","1"
"ovencavityoperationalstate","read","accepted-command-list","2","1"
"ovencavityoperationalstate","read","event-list","2","1"
"ovencavityoperationalstate","read","attribute-list","2","1"
"ovencavityoperationalstate","read","feature-map","2","1"
"ovencavityoperationalstate","read","cluster-revision","2","1"
"ovencavityoperationalstate","write-by-id","","4","3"
"ovencavityoperationalstate","force-write","phase-list","3","2"
"ovencavityoperationalstate","force-write","current-phase","3","2"
"ovencavityoperationalstate","force-write","countdown-time","3","2"
"ovencavityoperationalstate","force-write","operational-state-list","3","2"
"ovencavityoperationalstate","force-write","operational-state","3","2"
"ovencavityoperationalstate","force-write","operational-error","3","2"
"ovencavityoperationalstate","force-write","generated-command-list","3","2"
"ovencavityoperationalstate","force-write","accepted-command-list","3","2"
"ovencavityoperationalstate","force-write","event-list","3","2"
"ovencavityoperationalstate","force-write","attribute-list","3","2"
"ovencavityoperationalstate","force-write","feature-map","3","2"
"ovencavityoperationalstate","force-write","cluster-revision","3","2"
"ovencavityoperationalstate","subscribe-by-id","","5","4"
"ovencavityoperationalstate","subscribe","phase-list","4","3"
"ovencavityoperationalstate","subscribe","current-phase","4","3"
"ovencavityoperationalstate","subscribe","countdown-time","4","3"
"ovencavityoperationalstate","subscribe","operational-state-list","4","3"
"ovencavityoperationalstate","subscribe","operational-state","4","3"
"ovencavityoperationalstate","subscribe","operational-error","4","3"
"ovencavityoperationalstate","subscribe","generated-command-list","4","3"
"ovencavityoperationalstate","subscribe","accepted-command-list","4","3"
"ovencavityoperationalstate","subscribe","event-list","4","3"
"ovencavityoperationalstate","subscribe","attribute-list","4","3"
"ovencavityoperationalstate","subscribe","feature-map","4","3"
"ovencavityoperationalstate","subscribe","cluster-revision","4","3"
"ovencavityoperationalstate","read-event-by-id","","3","2"
"ovencavityoperationalstate","subscribe-event-by-id","","5","4"
"ovenmode","command-by-id","","4","3"
"ovenmode","change-to-mode","","3","2"
"ovenmode","read-by-id","","3","2"
"ovenmode","read","supported-modes","2","1"
"ovenmode","read","current-mode","2","1"
"ovenmode","read","start-up-mode","2","1"
"ovenmode","read","on-mode","2","1"
"ovenmode","read","generated-command-list","2","1"
"ovenmode","read","accepted-command-list","2","1"
"ovenmode","read","event-list","2","1"
"ovenmode","read","attribute-list","2","1"
"ovenmode","read","feature-map","2","1"
"ovenmode","read","cluster-revision","2","1"
"ovenmode","write-by-id","","4","3"
"ovenmode","force-write","supported-modes","3","2"
"ovenmode","force-write","current-mode","3","2"
"ovenmode","force-write","generated-command-list","3","2"
"ovenmode","force-write","accepted-command-list","3","2"
"ovenmode","force-write","event-list","3","2"
"ovenmode","force-write","attribute-list","3","2"
"ovenmode","force-write","feature-map","3","2"
"ovenmode","force-write","cluster-revision","3","2"
"ovenmode","write","start-up-mode","3","2"
"ovenmode","write","on-mode","3","2"
"ovenmode","subscribe-by-id","","5","4"
"ovenmode","subscribe","supported-modes","4","3"
"ovenmode","subscribe","current-mode","4","3"
"ovenmode","subscribe","start-up-mode","4","3"
"ovenmode","subscribe","on-mode","4","3"
"ovenmode","subscribe","generated-command-list","4","3"
"ovenmode","subscribe","accepted-command-list","4","3"
"ovenmode","subscribe","event-list","4","3"
"ovenmode","subscribe","attribute-list","4","3"
"ovenmode","subscribe","feature-map","4","3"
"ovenmode","subscribe","cluster-revision","4","3"
"ovenmode","read-event-by-id","","3","2"
"ovenmode","subscribe-event-by-id","","5","4"
"ozoneconcentrationmeasurement","command-by-id","","4","3"
"ozoneconcentrationmeasurement","read-by-id","","3","2"
"ozoneconcentrationmeasurement","read","measured-value","2","1"
"ozoneconcentrationmeasurement","read","min-measured-value","2","1"
"ozoneconcentrationmeasurement","read","max-measured-value","2","1"
"ozoneconcentrationmeasurement","read","peak-measured-value","2","1"
"ozoneconcentrationmeasurement","read","peak-measured-value-window","2","1"
"ozoneconcentrationmeasurement","read","average-measured-value","2","1"
"ozoneconcentrationmeasurement","read","average-measured-value-window","2","1"
"ozoneconcentrationmeasurement","read","uncertainty","2","1"
"ozoneconcentrationmeasurement","read","measurement-unit","2","1"
"ozoneconcentrationmeasurement","read","measurement-medium","2","1"
"ozoneconcentrationmeasurement","read","level-value","2","1"
"ozoneconcentrationmeasurement","read","generated-command-list","2","1"
"ozoneconcentrationmeasurement","read","accepted-command-list","2","1"
"ozoneconcentrationmeasurement","read","event-list","2","1"
"ozoneconcentrationmeasurement","read","attribute-list","2","1"
"ozoneconcentrationmeasurement","read","feature-map","2","1"
"ozoneconcentrationmeasurement","read","cluster-revision","2","1"
"ozoneconcentrationmeasurement","write-by-id","","4","3"
"ozoneconcentrationmeasurement","force-write","measured-value","3","2"
"ozoneconcentrationmeasurement","force-write","min-measured-value","3","2"
"ozoneconcentrationmeasurement","force-write","max-measured-value","3","2"
"ozoneconcentrationmeasurement","force-write","peak-measured-value","3","2"
"ozoneconcentrationmeasurement","force-write","peak-measured-value-window","3","2"
"ozoneconcentrationmeasurement","force-write","average-measured-value","3","2"
"ozoneconcentrationmeasurement","force-write","average-measured-value-window","3","2"
"ozoneconcentrationmeasurement","force-write","uncertainty","3","2"
"ozoneconcentrationmeasurement","force-write","measurement-unit","3","2"
"ozoneconcentrationmeasurement","force-write","measurement-medium","3","2"
"ozoneconcentrationmeasurement","force-write","level-value","3","2"
"ozoneconcentrationmeasurement","force-write","generated-command-list","3","2"
"ozoneconcentrationmeasurement","force-write","accepted-command-list","3","2"
"ozoneconcentrationmeasurement","force-write","event-list","3","2"
"ozoneconcentrationmeasurement","force-write","attribute-list","3","2"
"ozoneconcentrationmeasurement","force-write","feature-map","3","2"
"ozoneconcentrationmeasurement","force-write","cluster-revision","3","2"
"ozoneconcentrationmeasurement","subscribe-by-id","","5","4"
"ozoneconcentrationmeasurement","subscribe","measured-value","4","3"
"ozoneconcentrationmeasurement","subscribe","min-measured-value","4","3"
"ozoneconcentrationmeasurement","subscribe","max-measured-value","4","3"
"ozoneconcentrationmeasurement","subscribe","peak-measured-value","4","3"
"ozoneconcentrationmeasurement","subscribe","peak-measured-value-window","4","3"
"ozoneconcentrationmeasurement","subscribe","average-measured-value","4","3"
"ozoneconcentrationmeasurement","subscribe","average-measured-value-window","4","3"
"ozoneconcentrationmeasurement","subscribe","uncertainty","4","3"
"ozoneconcentrationmeasurement","subscribe","measurement-unit","4","3"
"ozoneconcentrationmeasurement","subscribe","measurement-medium","4","3"
"ozoneconcentrationmeasurement","subscribe","level-value","4","3"
"ozoneconcentrationmeasurement","subscribe","generated-command-list","4","3"
"ozoneconcentrationmeasurement","subscribe","accepted-command-list","4","3"
"ozoneconcentrationmeasurement","subscribe","event-list","4","3"
"ozoneconcentrationmeasurement","subscribe","attribute-list","4","3"
"ozoneconcentrationmeasurement","subscribe","feature-map","4","3"
"ozoneconcentrationmeasurement","subscribe","cluster-revision","4","3"
"ozoneconcentrationmeasurement","read-event-by-id","","3","2"
"ozoneconcentrationmeasurement","subscribe-event-by-id","","5","4"
"pm10concentrationmeasurement","command-by-id","","4","3"
"pm10concentrationmeasurement","read-by-id","","3","2"
"pm10concentrationmeasurement","read","measured-value","2","1"
"pm10concentrationmeasurement","read","min-measured-value","2","1"
"pm10concentrationmeasurement","read","max-measured-value","2","1"
"pm10concentrationmeasurement","read","peak-measured-value","2","1"
"pm10concentrationmeasurement","read","peak-measured-value-window","2","1"
"pm10concentrationmeasurement","read","average-measured-value","2","1"
"pm10concentrationmeasurement","read","average-measured-value-window","2","1"
"pm10concentrationmeasurement","read","uncertainty","2","1"
"pm10concentrationmeasurement","read","measurement-unit","2","1"
"pm10concentrationmeasurement","read","measurement-medium","2","1"
"pm10concentrationmeasurement","read","level-value","2","1"
"pm10concentrationmeasurement","read","generated-command-list","2","1"
"pm10concentrationmeasurement","read","accepted-command-list","2","1"
"pm10concentrationmeasurement","read","event-list","2","1"
"pm10concentrationmeasurement","read","attribute-list","2","1"
"pm10concentrationmeasurement","read","feature-map","2","1"
"pm10concentrationmeasurement","read","cluster-revision","2","1"
"pm10concentrationmeasurement","write-by-id","","4","3"
"pm10concentrationmeasurement","force-write","measured-value","3","2"
"pm10concentrationmeasurement","force-write","min-measured-value","3","2"
"pm10concentrationmeasurement","force-write","max-measured-value","3","2"
"pm10concentrationmeasurement","force-write","peak-measured-value","3","2"
"pm10concentrationmeasurement","force-write","peak-measured-value-window","3","2"
"pm10concentrationmeasurement","force-write","average-measured-value","3","2"
"pm10concentrationmeasurement","force-write","average-measured-value-window","3","2"
"pm10concentrationmeasurement","force-write","uncertainty","3","2"
"pm10concentrationmeasurement","force-write","measurement-unit","3","2"
"pm10concentrationmeasurement","force-write","measurement-medium","3","2"
"pm10concentrationmeasurement","force-write","level-value","3","2"
"pm10concentrationmeasurement","force-write","generated-command-list","3","2"
"pm10concentrationmeasurement","force-write","accepted-command-list","3","2"
"pm10concentrationmeasurement","force-write","event-list","3","2"
"pm10concentrationmeasurement","force-write","attribute-list","3","2"
"pm10concentrationmeasurement","force-write","feature-map","3","2"
"pm10concentrationmeasurement","force-write","cluster-revision","3","2"
"pm10concentrationmeasurement","subscribe-by-id","","5","4"
"pm10concentrationmeasurement","subscribe","measured-value","4","3"
"pm10concentrationmeasurement","subscribe","min-measured-value","4","3"
"pm10concentrationmeasurement","subscribe","max-measured-value","4","3"
"pm10concentrationmeasurement","subscribe","peak-measured-value","4","3"
"pm10concentrationmeasurement","subscribe","peak-measured-value-window","4","3"
"pm10concentrationmeasurement","subscribe","average-measured-value","4","3"
"pm10concentrationmeasurement","subscribe","average-measured-value-window","4","3"
"pm10concentrationmeasurement","subscribe","uncertainty","4","3"
"pm10concentrationmeasurement","subscribe","measurement-unit","4","3"
"pm10concentrationmeasurement","subscribe","measurement-medium","4","3"
"pm10concentrationmeasurement","subscribe","level-value","4","3"
"pm10concentrationmeasurement","subscribe","generated-command-list","4","3"
"pm10concentrationmeasurement","subscribe","accepted-command-list","4","3"
"pm10concentrationmeasurement","subscribe","event-list","4","3"
"pm10concentrationmeasurement","subscribe","attribute-list","4","3"
"pm10concentrationmeasurement","subscribe","feature-map","4","3"
"pm10concentrationmeasurement","subscribe","cluster-revision","4","3"
"pm10concentrationmeasurement","read-event-by-id","","3","2"
"pm10concentrationmeasurement","subscribe-event-by-id","","5","4"
"pm1concentrationmeasurement","command-by-id","","4","3"
"pm1concentrationmeasurement","read-by-id","","3","2"
"pm1concentrationmeasurement","read","measured-value","2","1"
"pm1concentrationmeasurement","read","min-measured-value","2","1"
"pm1concentrationmeasurement","read","max-measured-value","2","1"
"pm1concentrationmeasurement","read","peak-measured-value","2","1"
"pm1concentrationmeasurement","read","peak-measured-value-window","2","1"
"pm1concentrationmeasurement","read","average-measured-value","2","1"
"pm1concentrationmeasurement","read","average-measured-value-window","2","1"
"pm1concentrationmeasurement","read","uncertainty","2","1"
"pm1concentrationmeasurement","read","measurement-unit","2","1"
"pm1concentrationmeasurement","read","measurement-medium","2","1"
"pm1concentrationmeasurement","read","level-value","2","1"
"pm1concentrationmeasurement","read","generated-command-list","2","1"
"pm1concentrationmeasurement","read","accepted-command-list","2","1"
"pm1concentrationmeasurement","read","event-list","2","1"
"pm1concentrationmeasurement","read","attribute-list","2","1"
"pm1concentrationmeasurement","read","feature-map","2","1"
"pm1concentrationmeasurement","read","cluster-revision","2","1"
"pm1concentrationmeasurement","write-by-id","","4","3"
"pm1concentrationmeasurement","force-write","measured-value","3","2"
"pm1concentrationmeasurement","force-write","min-measured-value","3","2"
"pm1concentrationmeasurement","force-write","max-measured-value","3","2"
"pm1concentrationmeasurement","force-write","peak-measured-value","3","2"
"pm1concentrationmeasurement","force-write","peak-measured-value-window","3","2"
"pm1concentrationmeasurement","force-write","average-measured-value","3","2"
"pm1concentrationmeasurement","force-write","average-measured-value-window","3","2"
"pm1concentrationmeasurement","force-write","uncertainty","3","2"
"pm1concentrationmeasurement","force-write","measurement-unit","3","2"
"pm1concentrationmeasurement","force-write","measurement-medium","3","2"
"pm1concentrationmeasurement","force-write","level-value","3","2"
"pm1concentrationmeasurement","force-write","generated-command-list","3","2"
"pm1concentrationmeasurement","force-write","accepted-command-list","3","2"
"pm1concentrationmeasurement","force-write","event-list","3","2"
"pm1concentrationmeasurement","force-write","attribute-list","3","2"
"pm1concentrationmeasurement","force-write","feature-map","3","2"
"pm1concentrationmeasurement","force-write","cluster-revision","3","2"
"pm1concentrationmeasurement","subscribe-by-id","","5","4"
"pm1concentrationmeasurement","subscribe","measured-value","4","3"
"pm1concentrationmeasurement","subscribe","min-measured-value","4","3"
"pm1concentrationmeasurement","subscribe","max-measured-value","4","3"
"pm1concentrationmeasurement","subscribe","peak-measured-value","4","3"
"pm1concentrationmeasurement","subscribe","peak-measured-value-window","4","3"
"pm1concentrationmeasurement","subscribe","average-measured-value","4","3"
"pm1concentrationmeasurement","subscribe","average-measured-value-window","4","3"
"pm1concentrationmeasurement","subscribe","uncertainty","4","3"
"pm1concentrationmeasurement","subscribe","measurement-unit","4","3"
"pm1concentrationmeasurement","subscribe","measurement-medium","4","3"
"pm1concentrationmeasurement","subscribe","level-value","4","3"
"pm1concentrationmeasurement","subscribe","generated-command-list","4","3"
"pm1concentrationmeasurement","subscribe","accepted-command-list","4","3"
"pm1concentrationmeasurement","subscribe","event-list","4","3"
"pm1concentrationmeasurement","subscribe","attribute-list","4","3"
"pm1concentrationmeasurement","subscribe","feature-map","4","3"
"pm1concentrationmeasurement","subscribe","cluster-revision","4","3"
"pm1concentrationmeasurement","read-event-by-id","","3","2"
"pm1concentrationmeasurement","subscribe-event-by-id","","5","4"
"pm25concentrationmeasurement","command-by-id","","4","3"
"pm25concentrationmeasurement","read-by-id","","3","2"
"pm25concentrationmeasurement","read","measured-value","2","1"
"pm25concentrationmeasurement","read","min-measured-value","2","1"
"pm25concentrationmeasurement","read","max-measured-value","2","1"
"pm25concentrationmeasurement","read","peak-measured-value","2","1"
"pm25concentrationmeasurement","read","peak-measured-value-window","2","1"
"pm25concentrationmeasurement","read","average-measured-value","2","1"
"pm25concentrationmeasurement","read","average-measured-value-window","2","1"
"pm25concentrationmeasurement","read","uncertainty","2","1"
"pm25concentrationmeasurement","read","measurement-unit","2","1"
"pm25concentrationmeasurement","read","measurement-medium","2","1"
"pm25concentrationmeasurement","read","level-value","2","1"
"pm25concentrationmeasurement","read","generated-command-list","2","1"
"pm25concentrationmeasurement","read","accepted-command-list","2","1"
"pm25concentrationmeasurement","read","event-list","2","1"
"pm25concentrationmeasurement","read","attribute-list","2","1"
"pm25concentrationmeasurement","read","feature-map","2","1"
"pm25concentrationmeasurement","read","cluster-revision","2","1"
"pm25concentrationmeasurement","write-by-id","","4","3"
"pm25concentrationmeasurement","force-write","measured-value","3","2"
"pm25concentrationmeasurement","force-write","min-measured-value","3","2"
"pm25concentrationmeasurement","force-write","max-measured-value","3","2"
"pm25concentrationmeasurement","force-write","peak-measured-value","3","2"
"pm25concentrationmeasurement","force-write","peak-measured-value-window","3","2"
"pm25concentrationmeasurement","force-write","average-measured-value","3","2"
"pm25concentrationmeasurement","force-write","average-measured-value-window","3","2"
"pm25concentrationmeasurement","force-write","uncertainty","3","2"
"pm25concentrationmeasurement","force-write","measurement-unit","3","2"
"pm25concentrationmeasurement","force-write","measurement-medium","3","2"
"pm25concentrationmeasurement","force-write","level-value","3","2"
"pm25concentrationmeasurement","force-write","generated-command-list","3","2"
"pm25concentrationmeasurement","force-write","accepted-command-list","3","2"
"pm25concentrationmeasurement","force-write","event-list","3","2"
"pm25concentrationmeasurement","force-write","attribute-list","3","2"
"pm25concentrationmeasurement","force-write","feature-map","3","2"
"pm25concentrationmeasurement","force-write","cluster-revision","3","2"
"pm25concentrationmeasurement","subscribe-by-id","","5","4"
"pm25concentrationmeasurement","subscribe","measured-value","4","3"
"pm25concentrationmeasurement","subscribe","min-measured-value","4","3"
"pm25concentrationmeasurement","subscribe","max-measured-value","4","3"
"pm25concentrationmeasurement","subscribe","peak-measured-value","4","3"
"pm25concentrationmeasurement","subscribe","peak-measured-value-window","4","3"
"pm25concentrationmeasurement","subscribe","average-measured-value","4","3"
"pm25concentrationmeasurement","subscribe","average-measured-value-window","4","3"
"pm25concentrationmeasurement","subscribe","uncertainty","4","3"
"pm25concentrationmeasurement","subscribe","measurement-unit","4","3"
"pm25concentrationmeasurement","subscribe","measurement-medium","4","3"
"pm25concentrationmeasurement","subscribe","level-value","4","3"
"pm25concentrationmeasurement","subscribe","generated-command-list","4","3"
"pm25concentrationmeasurement","subscribe","accepted-command-list","4","3"
"pm25concentrationmeasurement","subscribe","event-list","4","3"
"pm25concentrationmeasurement","subscribe","attribute-list","4","3"
"pm25concentrationmeasurement","subscribe","feature-map","4","3"
"pm25concentrationmeasurement","subscribe","cluster-revision","4","3"
"pm25concentrationmeasurement","read-event-by-id","","3","2"
"pm25concentrationmeasurement","subscribe-event-by-id","","5","4"
"powersource","command-by-id","","4","3"
"powersource","read-by-id","","3","2"
"powersource","read","status","2","1"
"powersource","read","order","2","1"
"powersource","read","description","2","1"
"powersource","read","wired-assessed-input-voltage","2","1"
"powersource","read","wired-assessed-input-frequency","2","1"
"powersource","read","wired-current-type","2","1"
"powersource","read","wired-assessed-current","2","1"
"powersource","read","wired-nominal-voltage","2","1"
"powersource","read","wired-maximum-current","2","1"
"powersource","read","wired-present","2","1"
"powersource","read","active-wired-faults","2","1"
"powersource","read","bat-voltage","2","1"
"powersource","read","bat-percent-remaining","2","1"
"powersource","read","bat-time-remaining","2","1"
"powersource","read","bat-charge-level","2","1"
"powersource","read","bat-replacement-needed","2","1"
"powersource","read","bat-replaceability","2","1"
"powersource","read","bat-present","2","1"
"powersource","read","active-bat-faults","2","1"
"powersource","read","bat-replacement-description","2","1"
"powersource","read","bat-common-designation","2","1"
"powersource","read","bat-ansidesignation","2","1"
"powersource","read","bat-iecdesignation","2","1"
"powersource","read","bat-approved-chemistry","2","1"
"powersource","read","bat-capacity","2","1"
"powersource","read","bat-quantity","2","1"
"powersource","read","bat-charge-state","2","1"
"powersource","read","bat-time-to-full-charge","2","1"
"powersource","read","bat-functional-while-charging","2","1"
"powersource","read","bat-charging-current","2","1"
"powersource","read","active-bat-charge-faults","2","1"
"powersource","read","endpoint-list","2","1"
"powersource","read","generated-command-list","2","1"
"powersource","read","accepted-command-list","2","1"
"powersource","read","event-list","2","1"
"powersource","read","attribute-list","2","1"
"powersource","read","feature-map","2","1"
"powersource","read","cluster-revision","2","1"
"powersource","write-by-id","","4","3"
"powersource","force-write","status","3","2"
"powersource","force-write","order","3","2"
"powersource","force-write","description","3","2"
"powersource","force-write","wired-assessed-input-voltage","3","2"
"powersource","force-write","wired-assessed-input-frequency","3","2"
"powersource","force-write","wired-current-type","3","2"
"powersource","force-write","wired-assessed-current","3","2"
"powersource","force-write","wired-nominal-voltage","3","2"
"powersource","force-write","wired-maximum-current","3","2"
"powersource","force-write","wired-present","3","2"
"powersource","force-write","active-wired-faults","3","2"
"powersource","force-write","bat-voltage","3","2"
"powersource","force-write","bat-percent-remaining","3","2"
"powersource","force-write","bat-time-remaining","3","2"
"powersource","force-write","bat-charge-level","3","2"
"powersource","force-write","bat-replacement-needed","3","2"
"powersource","force-write","bat-replaceability","3","2"
"powersource","force-write","bat-present","3","2"
"powersource","force-write","active-bat-faults","3","2"
"powersource","force-write","bat-replacement-description","3","2"
"powersource","force-write","bat-common-designation","3","2"
"powersource","force-write","bat-ansidesignation","3","2"
"powersource","force-write","bat-iecdesignation","3","2"
"powersource","force-write","bat-approved-chemistry","3","2"
"powersource","force-write","bat-capacity","3","2"
"powersource","force-write","bat-quantity","3","2"
"powersource","force-write","bat-charge-state","3","2"
"powersource","force-write","bat-time-to-full-charge","3","2"
"powersource","force-write","bat-functional-while-charging","3","2"
"powersource","force-write","bat-charging-current","3","2"
"powersource","force-write","active-bat-charge-faults","3","2"
"powersource","force-write","endpoint-list","3","2"
"powersource","force-write","generated-command-list","3","2"
"powersource","force-write","accepted-command-list","3","2"
"powersource","force-write","event-list","3","2"
"powersource","force-write","attribute-list","3","2"
"powersource","force-write","feature-map","3","2"
"powersource","force-write","cluster-revision","3","2"
"powersource","subscribe-by-id","","5","4"
"powersource","subscribe","status","4","3"
"powersource","subscribe","order","4","3"
"powersource","subscribe","description","4","3"
"powersource","subscribe","wired-assessed-input-voltage","4","3"
"powersource","subscribe","wired-assessed-input-frequency","4","3"
"powersource","subscribe","wired-current-type","4","3"
"powersource","subscribe","wired-assessed-current","4","3"
"powersource","subscribe","wired-nominal-voltage","4","3"
"powersource","subscribe","wired-maximum-current","4","3"
"powersource","subscribe","wired-present","4","3"
"powersource","subscribe","active-wired-faults","4","3"
"powersource","subscribe","bat-voltage","4","3"
"powersource","subscribe","bat-percent-remaining","4","3"
"powersource","subscribe","bat-time-remaining","4","3"
"powersource","subscribe","bat-charge-level","4","3"
"powersource","subscribe","bat-replacement-needed","4","3"
"powersource","subscribe","bat-replaceability","4","3"
"powersource","subscribe","bat-present","4","3"
"powersource","subscribe","active-bat-faults","4","3"
"powersource","subscribe","bat-replacement-description","4","3"
"powersource","subscribe","bat-common-designation","4","3"
"powersource","subscribe","bat-ansidesignation","4","3"
"powersource","subscribe","bat-iecdesignation","4","3"
"powersource","subscribe","bat-approved-chemistry","4","3"
"powersource","subscribe","bat-capacity","4","3"
"powersource","subscribe","bat-quantity","4","3"
"powersource","subscribe","bat-charge-state","4","3"
"powersource","subscribe","bat-time-to-full-charge","4","3"
"powersource","subscribe","bat-functional-while-charging","4","3"
"powersource","subscribe","bat-charging-current","4","3"
"powersource","subscribe","active-bat-charge-faults","4","3"
"powersource","subscribe","endpoint-list","4","3"
"powersource","subscribe","generated-command-list","4","3"
"powersource","subscribe","accepted-command-list","4","3"
"powersource","subscribe","event-list","4","3"
"powersource","subscribe","attribute-list","4","3"
"powersource","subscribe","feature-map","4","3"
"powersource","subscribe","cluster-revision","4","3"
"powersource","read-event-by-id","","3","2"
"powersource","subscribe-event-by-id","","5","4"
"powersourceconfiguration","command-by-id","","4","3"
"powersourceconfiguration","read-by-id","","3","2"
"powersourceconfiguration","read","sources","2","1"
"powersourceconfiguration","read","generated-command-list","2","1"
"powersourceconfiguration","read","accepted-command-list","2","1"
"powersourceconfiguration","read","event-list","2","1"
"powersourceconfiguration","read","attribute-list","2","1"
"powersourceconfiguration","read","feature-map","2","1"
"powersourceconfiguration","read","cluster-revision","2","1"
"powersourceconfiguration","write-by-id","","4","3"
"powersourceconfiguration","force-write","sources","3","2"
"powersourceconfiguration","force-write","generated-command-list","3","2"
"powersourceconfiguration","force-write","accepted-command-list","3","2"
"powersourceconfiguration","force-write","event-list","3","2"
"powersourceconfiguration","force-write","attribute-list","3","2"
"powersourceconfiguration","force-write","feature-map","3","2"
"powersourceconfiguration","force-write","cluster-revision","3","2"
"powersourceconfiguration","subscribe-by-id","","5","4"
"powersourceconfiguration","subscribe","sources","4","3"
"powersourceconfiguration","subscribe","generated-command-list","4","3"
"powersourceconfiguration","subscribe","accepted-command-list","4","3"
"powersourceconfiguration","subscribe","event-list","4","3"
"powersourceconfiguration","subscribe","attribute-list","4","3"
"powersourceconfiguration","subscribe","feature-map","4","3"
"powersourceconfiguration","subscribe","cluster-revision","4","3"
"powersourceconfiguration","read-event-by-id","","3","2"
"powersourceconfiguration","subscribe-event-by-id","","5","4"
"powertopology","command-by-id","","4","3"
"powertopology","read-by-id","","3","2"
"powertopology","read","available-endpoints","2","1"
"powertopology","read","active-endpoints","2","1"
"powertopology","read","generated-command-list","2","1"
"powertopology","read","accepted-command-list","2","1"
"powertopology","read","event-list","2","1"
"powertopology","read","attribute-list","2","1"
"powertopology","read","feature-map","2","1"
"powertopology","read","cluster-revision","2","1"
"powertopology","write-by-id","","4","3"
"powertopology","force-write","available-endpoints","3","2"
"powertopology","force-write","active-endpoints","3","2"
"powertopology","force-write","generated-command-list","3","2"
"powertopology","force-write","accepted-command-list","3","2"
"powertopology","force-write","event-list","3","2"
"powertopology","force-write","attribute-list","3","2"
"powertopology","force-write","feature-map","3","2"
"powertopology","force-write","cluster-revision","3","2"
"powertopology","subscribe-by-id","","5","4"
"powertopology","subscribe","available-endpoints","4","3"
"powertopology","subscribe","active-endpoints","4","3"
"powertopology","subscribe","generated-command-list","4","3"
"powertopology","subscribe","accepted-command-list","4","3"
"powertopology","subscribe","event-list","4","3"
"powertopology","subscribe","attribute-list","4","3"
"powertopology","subscribe","feature-map","4","3"
"powertopology","subscribe","cluster-revision","4","3"
"powertopology","read-event-by-id","","3","2"
"powertopology","subscribe-event-by-id","","5","4"
"pressuremeasurement","command-by-id","","4","3"
"pressuremeasurement","read-by-id","","3","2"
"pressuremeasurement","read","measured-value","2","1"
"pressuremeasurement","read","min-measured-value","2","1"
"pressuremeasurement","read","max-measured-value","2","1"
"pressuremeasurement","read","tolerance","2","1"
"pressuremeasurement","read","scaled-value","2","1"
"pressuremeasurement","read","min-scaled-value","2","1"
"pressuremeasurement","read","max-scaled-value","2","1"
"pressuremeasurement","read","scaled-tolerance","2","1"
"pressuremeasurement","read","scale","2","1"
"pressuremeasurement","read","generated-command-list","2","1"
"pressuremeasurement","read","accepted-command-list","2","1"
"pressuremeasurement","read","event-list","2","1"
"pressuremeasurement","read","attribute-list","2","1"
"pressuremeasurement","read","feature-map","2","1"
"pressuremeasurement","read","cluster-revision","2","1"
"pressuremeasurement","write-by-id","","4","3"
"pressuremeasurement","force-write","measured-value","3","2"
"pressuremeasurement","force-write","min-measured-value","3","2"
"pressuremeasurement","force-write","max-measured-value","3","2"
"pressuremeasurement","force-write","tolerance","3","2"
"pressuremeasurement","force-write","scaled-value","3","2"
"pressuremeasurement","force-write","min-scaled-value","3","2"
"pressuremeasurement","force-write","max-scaled-value","3","2"
"pressuremeasurement","force-write","scaled-tolerance","3","2"
"pressuremeasurement","force-write","scale","3","2"
"pressuremeasurement","force-write","generated-command-list","3","2"
"pressuremeasurement","force-write","accepted-command-list","3","2"
"pressuremeasurement","force-write","event-list","3","2"
"pressuremeasurement","force-write","attribute-list","3","2"
"pressuremeasurement","force-write","feature-map","3","2"
"pressuremeasurement","force-write","cluster-revision","3","2"
"pressuremeasurement","subscribe-by-id","","5","4"
"pressuremeasurement","subscribe","measured-value","4","3"
"pressuremeasurement","subscribe","min-measured-value","4","3"
"pressuremeasurement","subscribe","max-measured-value","4","3"
"pressuremeasurement","subscribe","tolerance","4","3"
"pressuremeasurement","subscribe","scaled-value","4","3"
"pressuremeasurement","subscribe","min-scaled-value","4","3"
"pressuremeasurement","subscribe","max-scaled-value","4","3"
"pressuremeasurement","subscribe","scaled-tolerance","4","3"
"pressuremeasurement","subscribe","scale","4","3"
"pressuremeasurement","subscribe","generated-command-list","4","3"
"pressuremeasurement","subscribe","accepted-command-list","4","3"
"pressuremeasurement","subscribe","event-list","4","3"
"pressuremeasurement","subscribe","attribute-list","4","3"
"pressuremeasurement","subscribe","feature-map","4","3"
"pressuremeasurement","subscribe","cluster-revision","4","3"
"pressuremeasurement","read-event-by-id","","3","2"
"pressuremeasurement","subscribe-event-by-id","","5","4"
"proxyconfiguration","command-by-id","","4","3"
"proxyconfiguration","read-by-id","","3","2"
"proxyconfiguration","read","generated-command-list","2","1"
"proxyconfiguration","read","accepted-command-list","2","1"
"proxyconfiguration","read","event-list","2","1"
"proxyconfiguration","read","attribute-list","2","1"
"proxyconfiguration","read","feature-map","2","1"
"proxyconfiguration","read","cluster-revision","2","1"
"proxyconfiguration","write-by-id","","4","3"
"proxyconfiguration","force-write","generated-command-list","3","2"
